repeat,window,pair,classifier_group,classifier_seed,calibration_source,calibration_start,calibration_end,trade_start,trade_end
24,1,a2c_ppo,1,207957740,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,a2c_ppo,2,614179188,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,a2c_ppo,3,1636952782,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,a2c_ppo,4,522613653,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,a2c_ppo,5,379424921,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,a2c_sac,1,1345339820,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,a2c_sac,2,724344163,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,a2c_sac,3,591263011,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,a2c_sac,4,34934891,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,a2c_sac,5,20240674,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,ppo_sac,1,910386122,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,ppo_sac,2,143086615,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,ppo_sac,3,1708033973,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,ppo_sac,4,2088358171,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,1,ppo_sac,5,365053466,train_tail,2019-07-23,2019-10-25,2019-10-28,2020-01-23
24,2,a2c_ppo,1,2092605152,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,a2c_ppo,2,952146366,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,a2c_ppo,3,1738224043,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,a2c_ppo,4,233417434,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,a2c_ppo,5,1517624582,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,a2c_sac,1,1268339650,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,a2c_sac,2,879773026,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,a2c_sac,3,1463139599,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,a2c_sac,4,1033548249,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,a2c_sac,5,544111095,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,ppo_sac,1,1225700039,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,ppo_sac,2,1167413486,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,ppo_sac,3,1894430699,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,ppo_sac,4,1645922667,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,2,ppo_sac,5,1187177975,previous_trade,2019-10-28,2020-01-23,2020-02-03,2020-04-30
24,3,a2c_ppo,1,183722952,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,a2c_ppo,2,1983233575,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,a2c_ppo,3,842398155,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,a2c_ppo,4,1627644866,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,a2c_ppo,5,896902824,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,a2c_sac,1,905815961,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,a2c_sac,2,1677976748,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,a2c_sac,3,744622192,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,a2c_sac,4,1616115314,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,a2c_sac,5,101411640,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,ppo_sac,1,291735910,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,ppo_sac,2,2065626502,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,ppo_sac,3,1880086754,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,ppo_sac,4,263626969,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,3,ppo_sac,5,484194173,previous_trade,2020-02-03,2020-04-30,2020-05-06,2020-08-04
24,4,a2c_ppo,1,28530304,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,a2c_ppo,2,1320101147,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,a2c_ppo,3,303216297,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,a2c_ppo,4,178897182,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,a2c_ppo,5,433981060,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,a2c_sac,1,766990462,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,a2c_sac,2,13546932,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,a2c_sac,3,855119917,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,a2c_sac,4,110296028,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,a2c_sac,5,1015418800,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,ppo_sac,1,1165193931,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,ppo_sac,2,180605750,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,ppo_sac,3,1381833747,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,ppo_sac,4,1035493288,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
24,4,ppo_sac,5,671201638,previous_trade,2020-05-06,2020-08-04,2020-08-05,2020-08-31
